,Unnamed: 0,city,state,20th,40th,Median,60th,80th,95th,20th % of Median,40th % of Median,60th % of Median,80th % of Median,95th % of Median,murders,murdersper100k,rapes,rapesper100k,robberies,robberiesper100k,assaults,assaultsper100k,burglaries,burglariesper100k,thefts,theftsper100k,autothefts,autotheftsper100k,arson,arsonper100k,crime index,income inequality
728,728,Tigard,Oregon,27623,50332,65505,85097,132867,211177,0.42169300053431036,0.7683688268071139,1.2990916723914205,2.028348980993817,3.223830241966262,0.0,0.0,22.0,41.9,40.0,76.2,39.0,74.3,164.0,312.2,1179.0,2244.7,86.0,163.7,4.0,7.6,195.9,183554
729,729,Troutdale,Oregon,28500,51089,62992,76393,110056,176663,0.45243840487680975,0.8110394970789941,1.2127413004826009,1.7471424942849885,2.8045307340614682,0.0,0.0,4.0,24.1,10.0,60.2,15.0,90.3,85.0,511.7,397.0,2390.1,61.0,367.2,,,216.2,148163
730,730,Tualatin,Oregon,27278,56191,71896,95204,135874,229683,0.37940914654500946,0.7815594747969289,1.3241904973851117,1.8898686992322242,3.194656170023367,0.0,0.0,11.0,39.6,15.0,54.0,14.0,50.4,109.0,392.4,695.0,2501.7,48.0,172.8,4.0,14.4,199.3,202405
731,731,Wilsonville,Oregon,31335,51517,63097,76198,127858,232301,0.49661632090273705,0.8164730494318272,1.207632692521039,2.0263720937604006,3.6816488898045865,0.0,0.0,6.0,28.8,6.0,28.8,5.0,24.0,51.0,245.0,374.0,1796.4,36.0,172.9,2.0,9.6,139.3,200966
732,732,Woodburn,Oregon,21363,36930,44228,54585,80968,120714,0.4830198064574478,0.8349914081577281,1.234172922130777,1.8306954870217962,2.7293569684362846,0.0,0.0,13.0,50.3,24.0,92.9,49.0,189.6,115.0,444.9,609.0,2356.1,133.0,514.5,10.0,38.7,272.6,99351
733,733,Carlisle,Pennsylvania,18899,37532,46971,58516,97500,178304,0.40235464435502755,0.7990462200080901,1.2457899555044603,2.075748866321773,3.7960443678014095,1.0,5.2,5.0,26.0,12.0,62.4,17.0,88.4,33.0,171.6,332.0,1726.2,5.0,26.0,2.0,10.4,150.7,159405
734,734,Chambersburg,Pennsylvania,17944,33202,42432,51082,77838,130453,0.42288838612368024,0.7824754901960784,1.203855580693816,1.8344174208144797,3.074401395173454,2.0,9.6,4.0,19.3,19.0,91.5,31.0,149.3,72.0,346.9,512.0,2466.6,17.0,81.9,3.0,14.5,221.5,112509
735,735,Hanover,Pennsylvania,21211,36902,45241,55621,88422,137344,0.468844632081519,0.8156760460644106,1.2294378992506796,1.9544660816515993,3.0358303308945427,0.0,0.0,2.0,12.8,10.0,64.1,24.0,153.8,32.0,205.0,340.0,2178.6,6.0,38.4,1.0,6.4,164.8,116133
736,736,Indiana,Pennsylvania,8043,18869,28103,38525,64635,126643,0.2861972031455716,0.6714229797530513,1.3708500871793048,2.29993239155962,4.506387218446429,2.0,14.3,8.0,57.2,4.0,28.6,107.0,765.2,43.0,307.5,196.0,1401.6,4.0,28.6,0.0,0.0,315.9,118600
737,737,Lansdale,Pennsylvania,28965,50552,61095,71103,103528,153969,0.4740977166707587,0.8274326867992471,1.163810459121041,1.694541288157787,2.520157132334888,0.0,0.0,6.0,36.2,2.0,12.1,8.0,48.3,21.0,126.8,219.0,1322.4,6.0,36.2,4.0,24.2,106.9,125004
738,738,Norristown,Pennsylvania,17223,35431,44168,55253,88808,150628,0.3899429451186379,0.8021871037855461,1.2509735555153052,2.01068646984242,3.4103423292881723,4.0,11.6,6.0,17.5,103.0,299.6,74.0,215.3,67.0,194.9,463.0,1346.9,44.0,128.0,2.0,5.8,247.9,133405
739,739,Phoenixville,Pennsylvania,27167,46603,57769,70067,107341,166289,0.4702695217157991,0.8067129429278679,1.2128823417403798,1.8581072893766553,2.8785161591857222,2.0,11.8,0.0,0.0,2.0,11.8,25.0,147.4,7.0,41.3,180.0,1061.6,6.0,35.4,1.0,5.9,104.8,139122
740,740,Plum,Pennsylvania,35705,60352,71204,83118,117524,185863,0.5014465479467446,0.8475928318633784,1.1673220605583956,1.6505252513903714,2.610288747823156,1.0,3.6,2.0,7.3,5.0,18.2,63.0,229.6,30.0,109.3,76.0,277.0,8.0,29.2,1.0,3.6,85.6,150158
741,741,Pottstown,Pennsylvania,18237,34288,45051,54337,83780,141405,0.4048078843976826,0.7610929835075803,1.2061219506781204,1.8596701516059577,3.138776053805687,1.0,4.4,21.0,92.5,59.0,259.8,84.0,369.9,110.0,484.5,661.0,2911.1,46.0,202.6,5.0,22.0,401.3,123168
742,742,Wilkinsburg,Pennsylvania,15382,27640,33905,40905,64922,130117,0.45367939831883203,0.8152189942486359,1.2064592243032002,1.9148208228874797,3.8376935555227845,0.0,0.0,7.0,45.1,53.0,341.3,55.0,354.2,134.0,862.8,316.0,2034.8,62.0,399.2,7.0,45.1,383.0,114735
743,743,Athens,Tennessee,11770,21500,29253,39657,64209,124697,0.40235189553208217,0.7349673537756811,1.3556558301712645,2.1949543636550097,4.262708098314703,0.0,0.0,12.0,87.1,15.0,108.8,96.0,696.5,141.0,1023.0,719.0,5216.6,77.0,558.7,3.0,21.8,566.6,112927
744,744,Bartlett,Tennessee,39308,68196,81583,92983,130197,199410,0.4818160646213059,0.8359094419180466,1.139734993809985,1.5958839464104042,2.4442592206709732,0.0,0.0,18.0,30.6,15.0,25.5,200.0,339.6,162.0,275.1,958.0,1626.6,57.0,96.8,3.0,5.1,192.1,160102
745,745,Brentwood,Tennessee,72440,120844,148340,177538,250001,250001,0.48833760280436833,0.8146420385600647,1.1968316030740191,1.685324255089659,1.685324255089659,0.0,0.0,4.0,11.4,5.0,14.3,18.0,51.4,82.0,234.2,420.0,1199.3,9.0,25.7,1.0,2.9,90.1,177561
746,746,Bristol,Tennessee,17685,31336,38985,49086,76496,145315,0.45363601385148133,0.8037963319225343,1.2590996537129666,1.9621905861228677,3.7274592792099526,2.0,7.4,14.0,51.5,8.0,29.4,86.0,316.5,137.0,504.1,704.0,2590.5,74.0,272.3,3.0,11.0,288.7,127630
747,747,Chattanooga,Tennessee,16414,32156,41278,51767,85173,160584,0.3976452347497456,0.7790106109792141,1.2541063035999807,2.0633993895053053,3.8903047628276566,31.0,17.3,120.0,67.1,330.0,184.6,1424.0,796.6,1540.0,861.5,7818.0,4373.6,1342.0,750.8,17.0,9.5,598.4,144170
748,748,Clarksville,Tennessee,23199,40066,48675,58008,84621,136969,0.4766101694915254,0.8231330251669234,1.1917411402157165,1.7384899845916795,2.813949666153056,14.0,9.1,80.0,52.2,127.0,82.8,735.0,479.5,743.0,484.7,3427.0,2235.6,241.0,157.2,17.0,11.1,316.7,113770
749,749,Cleveland,Tennessee,15847,29558,39151,46879,79089,159031,0.4047661617838625,0.754974330157595,1.1973895941355266,2.0201016576843505,4.061990753748308,1.0,2.2,27.0,60.3,53.0,118.4,309.0,690.1,369.0,824.1,1921.0,4290.1,225.0,502.5,3.0,6.7,495.7,143184
750,750,Columbia,Tennessee,16702,30776,38964,48796,73262,122957,0.4286520891078945,0.7898573041782158,1.2523354891694898,1.880248434452315,3.155656503439072,1.0,2.6,27.0,71.0,42.0,110.4,211.0,554.8,300.0,788.8,919.0,2416.4,79.0,207.7,7.0,18.4,374.6,106255
751,751,Cookeville,Tennessee,10427,22135,29901,39194,67255,144900,0.3487174341995251,0.7402762449416408,1.3107922811946089,2.249255877729842,4.8459917728504065,3.0,9.1,18.0,54.8,14.0,42.6,94.0,286.1,301.0,916.0,1218.0,3706.6,135.0,410.8,3.0,9.1,377.3,134473
752,752,Crossville,Tennessee,12073,21278,26675,35285,60000,152875,0.4525960637300844,0.7976757263355202,1.3227741330834115,2.2492970946579196,5.7310215557638235,1.0,8.7,15.0,129.8,4.0,34.6,80.0,692.3,80.0,692.3,445.0,3851.1,55.0,476.0,2.0,17.3,510.6,140802
753,753,Dickson,Tennessee,16555,31929,40488,50674,83047,140435,0.4088865836791148,0.7886040308239478,1.2515807152736613,2.0511509583086345,3.46855858525983,1.0,6.4,12.0,76.7,12.0,76.7,150.0,959.3,108.0,690.7,773.0,4943.4,55.0,351.7,1.0,6.4,563.3,123880
754,754,Dyersburg,Tennessee,13855,27412,35699,47920,77961,151847,0.38810610941482954,0.7678646460685173,1.3423345191742067,2.183842684669038,4.253536513627833,0.0,0.0,17.0,102.3,24.0,144.5,146.0,878.9,206.0,1240.1,745.0,4484.7,44.0,264.9,3.0,18.1,588.4,137992
755,755,Elizabethton,Tennessee,14113,24286,30649,39193,61849,116658,0.4604717935332311,0.7923912688831609,1.2787692910046005,2.0179777480505074,3.8062579529511567,0.0,0.0,3.0,21.8,8.0,58.1,47.0,341.3,159.0,1154.6,618.0,4487.7,37.0,268.7,2.0,14.5,384.9,102545
756,756,Franklin,Tennessee,37256,73343,88961,108077,162767,250001,0.41879025640449186,0.8244399231123751,1.214880678049932,1.8296444509391756,2.8102314497364014,2.0,3.2,14.0,22.5,9.0,14.5,79.0,127.2,115.0,185.1,921.0,1482.4,30.0,48.3,8.0,12.9,130.4,212745
757,757,Gallatin,Tennessee,22988,40752,49041,61117,99450,185533,0.46875063722191634,0.8309781611304826,1.2462429395811667,2.0278950266103872,3.783222201831121,0.0,0.0,7.0,19.1,9.0,24.5,110.0,299.8,55.0,149.9,403.0,1098.4,22.0,60.0,1.0,2.7,141.8,162545
758,758,Germantown,Tennessee,50436,86106,107376,127384,194014,250001,0.46971390254805545,0.801911041573536,1.1863358664878558,1.806865593801222,2.328276337356579,0.0,0.0,1.0,2.6,10.0,25.6,20.0,51.2,59.0,150.9,405.0,1036.2,27.0,69.1,4.0,10.2,77.5,199565
759,759,Goodlettsville,Tennessee,22453,39315,52464,65551,99333,155317,0.4279696553827386,0.7493709972552608,1.2494472400121988,1.8933554437328455,2.9604490698383654,0.0,0.0,9.0,52.6,20.0,116.8,43.0,251.2,83.0,484.8,471.0,2751.3,31.0,181.1,0.0,0.0,285.8,132864
760,760,Hendersonville,Tennessee,31168,51755,63503,76899,118739,213839,0.4908114577264066,0.8150008661008141,1.2109506637481693,1.86981717399178,3.367384218068438,0.0,0.0,6.0,10.3,11.0,19.0,85.0,146.5,71.0,122.3,902.0,1554.3,44.0,75.8,3.0,5.2,120.1,182671
761,761,Jackson,Tennessee,14776,30963,39747,50889,84681,164982,0.37175132714418696,0.7790021888444411,1.280323043248547,2.13050041512567,4.150803834251642,7.0,10.4,28.0,41.8,91.0,135.8,529.0,789.2,497.0,741.4,2271.0,3388.0,149.0,222.3,16.0,23.9,458.1,150206
762,762,Kingsport,Tennessee,16306,31045,39463,51267,85515,167163,0.413197172034564,0.7866862630818742,1.2991156272964548,2.1669665256062642,4.235942528444365,3.0,5.7,17.0,32.2,58.0,109.8,303.0,573.8,377.0,713.9,2303.0,4360.9,204.0,386.3,4.0,7.6,440.1,150857
763,763,Knoxville,Tennessee,14243,27538,34556,43930,72221,138943,0.4121715476328279,0.7969093645097812,1.2712698228961685,2.0899699039240653,4.020806806343327,33.0,17.6,145.0,77.3,371.0,197.8,1127.0,600.9,1665.0,887.8,7510.0,4004.5,1036.0,552.4,12.0,6.4,543.1,124700
764,764,Lebanon,Tennessee,20913,34839,43003,54947,90750,170865,0.48631490826221424,0.8101527800386019,1.277748064088552,2.110317884798735,3.9733274422714695,3.0,9.3,22.0,68.2,16.0,49.6,187.0,579.9,126.0,390.7,729.0,2260.6,84.0,260.5,3.0,9.3,342.7,149952
765,765,Lewisburg,Tennessee,17684,28428,35035,42713,68000,108138,0.5047523904666762,0.8114171542742972,1.2191522762951335,1.9409162266305124,3.086570572284858,1.0,8.6,2.0,17.1,6.0,51.4,70.0,599.1,57.0,487.8,197.0,1686.1,12.0,102.7,1.0,8.6,275.8,90454
766,766,Maryville,Tennessee,20669,40400,53090,64695,102106,176728,0.38932002260312676,0.7609719344509324,1.2185910717649275,1.9232623846298738,3.328837822565455,0.0,0.0,6.0,20.7,5.0,17.3,38.0,131.4,94.0,325.1,501.0,1732.5,44.0,152.2,3.0,10.4,152.3,156059
767,767,McMinnville,Tennessee,13204,23833,30136,36677,64011,112069,0.43814706663127156,0.7908481550305283,1.2170493761614016,2.1240708786833022,3.718774887178126,1.0,7.3,5.0,36.3,5.0,36.3,60.0,435.2,107.0,776.1,440.0,3191.6,42.0,304.7,2.0,14.5,347.8,98865
768,768,Memphis,Tennessee,15164,28632,36975,47200,78860,158023,0.41011494252873565,0.7743610547667342,1.2765382014874915,2.1327924273157537,4.273779580797837,181.0,27.7,590.0,90.4,3457.0,529.6,8849.0,1355.6,9532.0,1460.2,27576.0,4224.5,4002.0,613.1,365.0,55.9,878.0,142859
769,769,Morristown,Tennessee,12706,23523,31259,41913,70848,133437,0.406474935218657,0.7525192744489587,1.3408298410057904,2.266483252823187,4.2687545986755815,2.0,6.7,12.0,40.3,23.0,77.2,185.0,621.3,210.0,705.3,1066.0,3580.3,111.0,372.8,6.0,20.2,415.5,120731
